Sentiment,Text
θλίψη,"['έχασε', 'φέτος', 'το', 'απαγορευμένος', 'φρούτο', 'όλος', 'δέντρας', 'κήπο', 'munch', 'απογοήτευση', 'αυτό']"
θλίψη,"['λατρεύω', ',', 'εγώ', 'εκεί', 'κομμένος', 'πράγμαα', 'τηλεόραση']"
θλίψη,"['κάνω', 'im', 'μια', 'αυστηρή', 'δίαιτος', 'νιώθω', 'να', 'κλέβω', 'μια', 'ημέρα', 'άρρωσ', 'ρίχνω', 'πάντα']"
θλίψη,"['έτσι', ',', 'διάσωση', 'cal', 'βρήκε', 'σπίτι', 'το', 'νήπιος', 'max', 'soooooo', 'λυπημένο', 'τον', 'βλέπει', 'φύγω']"
θλίψη,"['αισθάνομαι', 'ish', 'πραγματικά', 'αισθάνομαι', 'άσχημο', 'αυτά', 'άγριος', 'αθήματας', 'θα', 'ανατρέψω', '8']"
θλίψη,"['να', 'δουλέψω', 'τελειώσω', '9:00']"
θλίψη,"['επιθυμείτε', 'μην', 'πειράξατε', 'νύχτα', 'ταινία']"
θλίψη,"['θα', 'έπρεπε', 'πάρω', 'πίνω', 'πάλι', 'αισθάνομαι', 'να', 'μια', 'μαζικός', 'απόλυση', 'δεν', 'σήμερα']"
θλίψη,"['πρέπει', 'κοιμάται', 'χάσω', 'φωνή', 'πριν', 'λίγες', 'μέρα']"
θλίψη,"['πολύ', 'νυσταγμένος', 'νωρίτερα', 'δεν', 'κατάφερα', 'δω', 'ματ']"
θλίψη,"['απλώς', 'συνειδητοποίησα', 'έγραψο', 'που', 'ήταν', 'σωστό', 'έκανο', 'ότι', 'να', 'μισήσω']"
θλίψη,"['να', 'ένα', 'λαμπερό', 'πρόσωπο', 'επιδερμίδα', 'είναι', 'τόσο', 'χλωμός']"
θλίψη,"['downloadfestivals', 'δεν', 'τόσο', 'καλό', 'σκέφτηκο', 'υπήρχαν', 'υπάρχω', 'άλλες', 'φοβερή', 'μπάντα', 'κάνω', 'φεστιβάλ', 'λείπω']"
έκπληξη,"['ευχόμαστε', 'παιχνίδι', 'ήταν', 'ζωντανό', 'ηλίθιο', 'κανάλι', '7']"
θλίψη,"['όχι', 'tweetdeck', 'είναι', 'δυσλειτουργίος', 'il', 'web', 'fixd']"
θλίψη,"['συγγνώμη', 'σας', 'εξακολουθείτε', 'είμαι', 'άρρωσ', 'γνωρίζω', 'περισσότερος', 'αυτά', 'ξέρω', 'u', 'μαντέψει', 'quotezer']"
θλίψη,"['samberg', 'νέος', 'φεγγάρι', 'καλό', 'βράδυ', 'πολύ', 'κακό', 'καλώδιο', 'μακριά', 'την', 'παρασκευή']"
θλίψη,"['πήρος', 'κώλο', 'κλοτσιά', 'τρίπολη', 'πήρος', 'κακά', 'κάρτα', 'πιπιλίζω']"
θλίψη,"['ένα', 'δαγκώνω', 'σκόνη']"
θλίψη,"['42η', 'γραπτή', 'μου', 'παίρνω', 'λιγότερες', 'ιδέες', 'μέρα', 'κάθε', 'μέρα']"
θλίψη,"['θέλω', 'έχω', 'χρόνο', 'το', 'σχέδιό', 'xbox', 'δεμένα']"
έκπληξη,"['ουάου', 'βλάπτω', 'τρόπο', 'χειρότερα', 'ό', ',', 'νόμιζος', 'θα']"
θλίψη,"['τα', 'σκουπίδια', 'αντανακλώ', 'αύριο', 'βράδυ', 'υποθέτω']"
θλίψη,"['αισθάνομαι', 'χάλι', 'αυτή', 'καθορίζω', 'μισώ', 'καυστικός', 'οσφυαλγία', 'ενισχυτής']"
θλίψη,"['λείπω', 'μοναχικός', 'άδεί', 'χωρίς', 'http', 'com3o3zxoj']"
θλίψη,"['συνειδητοποίησα', 'μετά', 'εξετάσει', '2', 'εβδομάδα', 'ξέχασα', 'τις', '2', 'εβδομάδα', 'μονάδα', '4', 'όρο', '2', 'πράγμα']"
θλίψη,"['λείπω', 'καθένα']"
θλίψη,"['sisser', 'κινείται', 'και', 'κάνω', 'λυπημένος', 'πραγματικά', 'υποθέτω', 'τεχνικά', 'μερικές', 'ώρες', 'την', 'την', 'παρασκευή']"
έκπληξη,"['αμαρτία', 'μένα']"
έκπληξη,"['η', 'αστυνομία', 'τελείωσε', 'πάρτι', '5', 'ξεκίνησα']"
θλίψη,"['είναι', 'λυπηρό']"
έκπληξη,"['youve', 'δεν', 'είδε', 'δαχτυλίδι', 'μια', 'κρέπα', 'ταινία', 'κώλο']"
έκπληξη,"['πήρε', 'iPhone', 'ζηλεύω']"
θλίψη,"['εξακολουθώ', 'είναι', 'άρρωσ']"
έκπληξη,"['josh', 'τηλεφώνησε', 'μεγάλος', 'κουβά', 'το', 'άσχημο', 'μου', 'αρέσω', 'τύχη', 'τα', 'μου']"
θλίψη,"['νιώθω', 'πραγματικά', 'παράξενο']"
έκπληξη,"['προσπαθώ', 'μάθω', 'photoshop', ',', 'δεν', 'πηγαίνω', 'καλά']"
θλίψη,"['λαιμός', 'πονώ', 'πηγαίνω', 'διαβάσω', 'να', 'πηγαίνω', 'ύπνος', 'κείμενο']"
θλίψη,"['im', 'πραγματικά', 'απογοητευμένοι']"
θλίψη,"['αναρωτιέμαι', 'οι', 'χρειάζομαι', 'χρόνο', 'να', 'παραδώσω', 'φαγητό']"
έκπληξη,"['ο', 'καιρός', 'εξαιρετικά', 'περίεργο', 'φαινάμαι', 'να', 'βροχάμαι', 'σήμερα', 'φυσικά', 'το', 'φέρω']"
θλίψη,"['περισσότερη', 'αδικία', 'ό', ',', 'μπορούμε', 'φανταστούμε', 'θα', 'χειροτερέψω', 'γίνω', 'καλύτερα', 'φοβάμαι', 'υπάρχω', 'αμφιβολία', 'συγγνώμη']"
θλίψη,"['im', 'είδος', 'άρρωσ', 'κουρασμένο', 'το', 'ότι', 'παιδί', 'πιάτο']"
θλίψη,"['lol', 'κεφάλι', 'πονώ', 'κακή', 'ενισχυτή', 'κάνω', 'το', 'στομάχι', 'hmm', 'προσωπικά', 'νομίζω', 'από', 'τις', 'έχω', '2', 'συμφωνία']"
έκπληξη,"['σπατάλη', 'αποσμητικό', 'όχι', 'i', 'aint', 'havin', 'εταιρεία', 'επιτρέψτε', 'να', 'λειτουργήσω', 'σας']"
θλίψη,"['μια', 'όμορφη', 'ημέρα', 'ντροπή', 'να', 'περάσω', 'ένα', 'γραφείο']"
θλίψη,"['τελειώσατε', 'βλέπω', 'επιστροφός', 'σειρά', 'πολέμο', 'όντως', 'πραγματικά', 'χάλι', 'σε', 'σύγκριση', 'το', 'ήταν']"
θλίψη,"['wow', 'συνειδητοποίησε', 'δεν', 'ελέγξω', 'twitter', 'τις', '9', 'πρωί', ',', 'είδε', 'κατάλογό', 'todo', 'νέος', 'πήραν', 'πράγμαα', 'Κακό', 'ξέρω', 'πήγε', 'μέρα']"
θλίψη,"['twitpic', 'com664b7', 'λείπω', 'καλύτερο', 'φίλος', 'τώρα', 'έφυγε', 'το', 'σχολείο']"
έκπληξη,"['τα', 'ακουστικά', 'με', 'συγκλόνομαι']"
θλίψη,"['πικρός', 'βλάπτει']"
θλίψη,"['αποχαιρετισμός', 'υπαλλήλο']"
θλίψη,"['πρωί', 'οι', 'θέρμανση', 'νερός', 'συσκευάζομαι', 'λοξοτομώ', 'μπάνιο', 'πραγματικά', 'θέλω', 'μπάνιο']"
θλίψη,"['κορίτσι', 'προκαλώ', 'σύγχυση']"
θλίψη,"['γιατί', 'μου', 'έκανα']"
θλίψη,"['μαύρισμα', 'πόλη', 'είναι', 'καλό']"
θλίψη,"['chris', 'εγώ', 'διαμένω', 'Γλασκώβη', ',', 'δεν', 'υπάρχω', 'απολύτως', 'διαμονή', 'εδιμβούργο', 'του', 'μαραθωνίο']"
θλίψη,"['θλιβερά', 'είναι', 'λυπηρά']"
θλίψη,"['αποφάσομαι', 'απλά', 'μπορώ', 'σταθώ', 'alltop']"
θλίψη,"['λείπει', 'πλούσιο']"
θλίψη,"['κεφαλαλγία', 'ερχόμενος', 'αιώνας', 'μπορώ', 'το', 'αισθανθώ']"
θλίψη,"['απογοητευμένο', 'ξέρω', 'πήρος', 'ασημένιος', 'βραβείο', 'θέλω', 'βραβείο', 'μισώ', 'να', 'το', 'δεύτερο', 'καλύτερος']"
θλίψη,"['σπίτι', 'παγωτό', 'tweetup', 'υπάρχω', 'φωτογραφία', 'η', 'μπαταρία', 'κάμερα', 'μου', 'πέθανε', 'χθες', 'το', 'βράδυ', 'ξέχασας', 'χρεώσω']"
θλίψη,"['dun', 'θέλω', 'ταξιδέψει', 'μεσημεριανό', 'γεύμα', '.', 'ναι', ',', 'βρεθώ', 'εκεί', 'ωραίος', 'μέρος', 'λείπω', 'τον']"
θλίψη,"['ληστός', 'πήρε', 'τυχερό', 'παιχνίδι', 'με', 'χτύπησε', '209205']"
έκπληξη,"['i', 'think', 'ανεμιστήρος', 'σελίδα', 'φτάσω', '7500']"
θλίψη,"['σπίτι', 'το', 'σχολείο', 'την', 'ημέρα']"
θλίψη,"['όταν', 'πήγα', 'αγοράσω', 'νέος', 'φορητό', 'υπολογιστή', 'φεβ', 'ήξερα', 'αλλά', 'κοίταξο', 'ούτως', 'ή', 'άλλως', 'αποχώρησε', 'μακριά']"
θλίψη,"['καθισμένος', 'τον', 'μου', 'καθένα', 'πήρε', 'καλός', 'θέσει']"
θλίψη,"['καλά', 'im']"
θλίψη,"['oh', 'περιμένω', 'λανθασμένη', 'κατάσταση']"
έκπληξη,"['χλιαρό', 'κρύο', 'βόρεια', 'ήταν', '77', 'χθες', 'είμαι', 'εδώ', '374']"
θλίψη,"['συγνώμη', 'ότι', 'σημαίνω']"
έκπληξη,"['σκυλί', 'μάτι', 'φαίνομαι', 'απλά', 'ξεδιπλώνομαι', 'νέος', 'πλυντήριο', ',', 'γιατί', 'μην', 'νομοθέτε', 'κτηνίατρος', 'το', 'ξεκλειδώσω']"
θλίψη,"['συγγνώμη', 'μόνο', 'ισπανικά', 'το', 'παρόν']"
θλίψη,"['περάσω', 'γρίπη', 'μένα', 'andy', 'πηγαίνω', 'ψώνια', 'πήρε', 'φρέσκο', 'κοτόπουλο', 'σούπος', 'κοτόπουλο', 'δεν', 'αυτό', 'ήταν', 'θλιβερό']"
θλίψη,"['καλά']"
θλίψη,"['ο', 'άδικος', 'τρόπος', 'μου', 'πει']"
θλίψη,"['χάλι']"
θλίψη,"['πήρος', 'μήνυμας', 'αγόρασος', 'πριγκίπισσα']"
έκπληξη,"['ik', 'είναι', ',', 'εγώ', 'σχήμα', 'το', 'κράτησε', 'ένα', 'χρόνο', 'χρειάζομαι', 'ιό', 'λογισμικό', 'ή', 'να', 'το', 'πάρω', 'σταθερό', 'αναστεναγμό']"
θλίψη,"['τόσο', 'δυσαρεστημένος', 'βρίσκομαι', 'μου', 'μισώ', 'επηρεάζω', 'πάντα', 'σχέσει', 'με', 'ανθρώπου', 'προσωπικότητά', 'η', 'στάση']"
θλίψη,"['υπάρχω', 'κάνω', 'και', 'κουρασμένος', 'δεν', 'θέλω', 'να', 'κοιμηθάω', 'καθαρισμένος', 'καλός', 'υπερήφανο', 'να', 'καλός', 'γηροκομείο']"
θλίψη,"['μου', 'προσβεβλημένο']"
θλίψη,"['3d', 'έκδοση', 'up', 'out', 'κανονικός', 'έκδοση']"
θλίψη,"['αγάπη', 'έχω', 'κάνω', 'γεύμα', 'όπως', 'λέω', 'θα', 'έλειπε', 'φίλος']"
έκπληξη,"['είναι', 'κτήμα', 'όταν', 'χρειάζομαι']"
θλίψη,"['πονώ', 'φούξιος', 'ενισχυτής', 'ενταχθώ', 'πάρτι', 'couldnt', 'κρύο', 'πηγαίνω', 'μακριά', 'έπρεπε', 'επιδεινωθώ']"
θλίψη,"['κρεβάτι', 'πόνο', 'στομάχι']"
θλίψη,"['φορτιστής', 'εντελώς', 'νεκρός', 'διατηρώντα', 'έχω', 'απομείνω', 'την', 'μπαταρία', 'ότου', 'μπορώ', 'αντέζω', 'οικονομικά', 'αγοράσω', 'νέος']"
θλίψη,"['αποδεχόμενη', 'το', 'γεγονός', 'έχω', 'ληφθώ', 'οι', 'χαριτός', 'τύποι']"
έκπληξη,"['καλοκαίρι', 'εμφανιστώ', 'dollhouse', 'επόμενος', 'έτος', 'tinyurl', 'εξακολουθώ', 'λοξοτομώ', 'πιστεύω', 'συνηθίζω', 'να', 'ανανεώσω']"
θλίψη,"['πολύ', 'κακός', 'με', 'πήρε', 'άρρωσ', 'Νομίζω', 'δεν', 'καν', 'να', 'νιώθω', 'εσένα']"
θλίψη,"['honza', 'παίρνω', 'πτήση', 'πίσω', 'τσεχικός', 'δημοκρατία', 'πρωί', 'πραγματικά', 'τον', 'χάσω']"
έκπληξη,"['άλλαξαν', 'άνθρωπο']"
θλίψη,"['matty', 'κουρασμένος']"
θλίψη,"['έχω', 'πραγματικά', 'καλός', 'νύχτα', 'λείπω', 'κοριτσάκι']"
θλίψη,"['tweeple', 'θα', 'η', '25η', 'ημέρα', 'δουλειά']"
θλίψη,"['άνθρωπος', 'έτοιμος', 'δουλειά', 'θέλω', 'κοιμηθώ']"
θλίψη,"['σκεφτάμαι', 'το', 'πράγμα', 'μου', 'αρέσω', 'πρωινός', 'συνομιλία', 'χρειαζόμαστε', 'συνολικά', '2', '2gether', 'πλήρους', 'απασχόληση']"
θλίψη,"['επιθυμώ', 'βρισκόμω', 'στη', 'σρι']"
θλίψη,"['θέλω', 'ακούσω', 'μουσικός', 'αλλά', 'είναι', 'ipod']"
θλίψη,"['λείπω', 'βλέπω', 'πυγολαμπίδα']"
θλίψη,"['κολλώ', 'η', 'υγεία', 'προτεραιότητα', '1', 'τη', 'στιγμός', 'κάνω', 'μίσος', 'βλέπω', 'καλούς', 'ανθρώπου', 'να', 'κακομεταχειρίζομαι', 'im', 'ειλικρινά', 'συγγνώμη']"
θλίψη,"['έναν', 'φοβερό', 'χρόνο', '2', 'got2meet', 'rhyder', 'ατυχώς', 'λοξοτομώ', 'ύπνο', 'αύριο', '2', 'εργασία', 'πήρε', 'παιχνίδι', 'στο', 'πρόσωπο']"
θλίψη,"['αισθάνομαι', 'πόνο']"
έκπληξη,"['πανδώρας', 'χτυπώ', 'σκληρά', 'δεν', 'παίζω', 'πραγματικό', 'ραδιόφωνο', 'να', 'παίζω', 'μεγάλη', 'μουσική', 'αυτό']"
θλίψη,"['2', 'ή', 'θέλω', 'επιστρέψω', 'newcastle']"
θλίψη,"['αγώνας', 'παρακολουθήσω', 'διαβόητη', 'αιτία', 'πώς', 'αίσθηση', 'επιθυμώ', 'μπορούσα', 'να', 'τρώω', 'αλλά', 'λοξοτομώ', 'χειρουργικός', 'επέμβαση', 'δεν', 'φαγητό', 'το', 'σάββατο']"
έκπληξη,"['είναι', 'σας', 'κινητοποιημένος', 'ορισμένος', 'νεοσύλλεκτος', 'επιτυχημένος', 'νεαρός', 'επαγγελματία', 'μπορώ', 'πραγματικά', 'συμμετάσχω', 'μια', 'αν', 'υπάρχω']"
θλίψη,"['γυρίσω', 'με', 'short', 'χάσατε', 'τελευταίος', 'περιοδεία', 'φίλος', 'μου', 'πηγαίνω', 'και', 'λέω', 'ήταν', 'τρελός']"
έκπληξη,"['εγώ', 'ζηλιάρης', 'εγώ', 'φτάσαμε', 'δούμε']"
έκπληξη,"['im', 'βαρεθώ', 'βαρεθώ', 'τίποτα', 'κάνω', ',', 'από', 'στον', 'υπολογιστή', 'την', 'ημέρα']"
θλίψη,"['χαθώ', 'κυρία']"
θλίψη,"['οι', 'νεροχύτες', 'νοσοκομειακός', 'τουαλέτα', 'τόσο', 'χαμηλός', 'ο', 'καβάλος', 'γκρι', 'κοστουμί', 'είναι', 'σπαρμένος', 'νερό', 'εγκαίρω', 'το']"
έκπληξη,"['ναι', 'απλά', 'επιβεβαίωσε', 'αυτό', 'παιχνίδι', 'ήδη', 'patched', 'υποθέτω', 'θα', 'να', 'βοηθήσω']"
έκπληξη,"['πάω', 'παρακολουθώ', 'ενισχυτός', 'shorty', 'street', ',', 'συνέχεια', ',', 'μαραθώνιο', 'τη', 'διάλειμμα', 'φυλακή', ',', 'το', 'κρεβάτι', 'το', 'να', 'στέλνω', 'μήνυμας']"
θλίψη,"['πρέπει', 'πάω', 'πάρω', 'ζωή', 'μόλις', 'texted', 'phuture', 'http', 'compic81']"
θλίψη,"['λυπημένος', 'θα', 'να', 'αφήσω', 'όμορφο', 'διαμέρισμά']"
έκπληξη,"['ονειρευτώ', 'τον', 'πρίγκηπας', 'γοητευτικό', 'ν', 'βλέπω', 'όλος', 'πάνε', 'στο', 'φυσιολογικό', 'ελπίζω', 'πραγματικά', 'lt3']"
έκπληξη,"['δεν', 'φίλους', 'twitter']"
θλίψη,"['προσπαθώ', 'μην', 'σκεφτάω']"
θλίψη,"['αναμονή', 'λεωφορείο', 'Χάω', 'αυτοκίνητό']"
θλίψη,"['λέω', 'ακόμα', 'ονειρεύομαι', 'η', 'd60errr', 'έφαγε', 'παρακαλω', 'huhuh', 'plurk', 'compwxrx5']"
θλίψη,"['αρκετά', 'μοναξιά', 'κανείς', 'απαντά', 'τηλέφωνό']"
θλίψη,"['ξεκουραστείτε', 'ειρήνη', '12', 'glenn', 'πηγαίνω', 'ποτέ', 'ξεχάσατε', 'μια', 'εβδομάδα', 'δυνατός', 'δαχτυλίδι', '4']"
θλίψη,"['τις', 'χειρότερες', 'εβδομάδα', 'πράγμαα', 'πραγματικά', 'συμβαίνω', 'τρεις']"
θλίψη,"['im', 'ηλίθιος', 'να', 'χάσω', 'τελευταίος', 'εμφάνισή']"
έκπληξη,"['wow']"
έκπληξη,"['ότι', 'στην', 'όχθη', 'ποταμός']"
θλίψη,"['άφησε', 'και', 'άφησες', 'κρεβάτι', 'εδώ', 'να', 'κοιτάζω']"
θλίψη,"['ποδήλατος', 'μονοπάτι', '1', 'Δεσποινίς', '0', 'δύο', 'μπροστινά', 'δόντι', '1', '12', 'ελπίσω', 'οι', 'διακοπές', 'πιπιλίζω']"
