sentiment,Content
surprise,Headache from last night has morphed in to a hangover  and now it's time to drive down the motorway... to Wolverhampton (WHY OH WHY?!)
sadness," Hala, I do not know that one.  Shame on me."
sadness,2moro is the end of my stay  to bad shes in NY Then off 2Ft Laud 4a weddin Florida is fun but i miss Home and Spike(car) lol
sadness,  I'm @ work and missed everythin yesterday but don't know wot? Anybody
sadness,fell asleep waiting for my ride!
sadness,Today feels like friday. Too bad its not
sadness,now im gettin a complex my followers are shrinking   want to make 100 b4 Sunday
surprise,Fun game of 'Candamir' with the kids last night. Can't believe it's now our last day
sadness,Has been underpaid  just when i really didn't need to be as well.
sadness, ohyeahhh  hate the heat!  http://twitpic.com/665a2
sadness, i miss you
sadness,Feeling bad that  didnt get to see UP
sadness,Disappointment really sucks!  I'm getting used to it.
surprise,Getting rather annoyed at my notebook. I know it's old and has got wrinkles but it's never been this slow before
surprise, IM MAD IT WASNT SCAREY
surprise," I know, pero available na yata eh. Sa Singapore, though!"
sadness,"Season 1 of Lie To Me was serious. Damn, now here comes the wait."
sadness,i mean monday take the test monday!!!! please o please !
sadness, That's exactly how I feel.  I hope you start feeling better soon.
sadness,My birthday is now over.
sadness,at work and tired just want to go to bed
surprise,feeling so dizzy right now
sadness, I feel like a Truck just hit me too! I also Resemble a man hit by a truck!
surprise, and  why are u two fighting.
sadness, I miss my neice  can't wait to see her bad n grown ass! Lol
sadness,"Holy shit it's super sunny, Friday and Whitsun, my tube is deeeesearted. Wish I was in the park  http://tinyurl.com/ns2l55"
sadness,Ugh talk to me someone  I'm really bored.
sadness,Sleeping on the streets of nyc for a celebrity...nothing new. Wish i had a huge blanket though
sadness,have a splitting headache!
sadness,OMG. Period cramps are FTL. So much pain.
sadness, grrrrrrrrrrrrrrrrrrrrrrrr
surprise,"I thought that there was going to be another Def Jam Fighting game, but then it turned out to be crappy karaoke game. I miss the fighting"
sadness,Using tiffys computer...it feels different from mine... the touch is different.
sadness,Bummed out I am missing a rock climbing trip next week
sadness,Stuck in some shitty traffic! This day is going to be crap
surprise, Red? wtf happened to dark blue + black stripes?
sadness,sick to my stomach.. and i have a headache.. i wish someone could come rub my temples.
sadness,Not a good start to the day left my money at home . So i'll hot a day me looking for free carparks
sadness," ah man, that's sucks.  What happened to it that's prompting a reinstall?"
sadness, Oh poor thing  Hope it's easily sorted out. (and not too expensive!)
surprise,my stupid msn wont sign in
surprise,Ship. I'm stuck.
sadness, you okay? i miss you  im sad you didnt text todayh
sadness,#3wordsaftersex it hurts now
sadness,Heavily medicated but can't sleep. Ugh...
sadness,"Grrrrr fuck. Just remembered that I'm doing the later shift today, so not at work for another hour! What a wasted lay in opportunity"
sadness, at home  im so lonely here...
sadness,"what is love!? baby don't hurt me, don't hurt me, no more. I WANT TO WATCH 'NIGHT AT THE RUXBURY' RIGHT NOW!!!!"
surprise,blast from the mofo'ing past. NTS why must you suck so badly at school?
sadness,Its too early
surprise,"wowza, only the second tweet of my entire trip and i leave in 3 days   but first - BLOW UP SF TOMORROW NIGHT!"
sadness,My computer is being killed by a combo of mirrors edge and really poor win7 thermal management...75c gpu = one sad game
surprise, Is it? Wah. Wasted trip!
sadness," I'm a bit down zoe cos I'm off to bed soon, so I will miss this gorgeous weather, were having  what you up too today? X"
surprise,Lots of confusions I've at my work place..
sadness,My tummy hurts  go away cramps! I hate chuu!!!!
sadness,i lost my voice . what should i do ? it's very torture
sadness,it's pretty cold outside  today i got another exam...
surprise,"I'm a genius  put rug in washing machine, left folding door half open, machine moved now door won't close or open. shaking head."
sadness," Shit none. But yea last weekend was crazy, i think i partied to hard, thats why im sic."
sadness, Im so sad we missed you at Family Reunion!!
surprise,  #nightshift I'm still working  luckily having fun with it. I can turn the music up when no one else is in the office. yay
sadness, i missed everyone tonight
sadness,Ugh our two week push to produce a six pack has produced nothing but pain!
sadness,ooh i feel so sleepy... its 10:24 a.m. and i dont wanna go to school 2day  but i have to...
sadness, thx girl! I just now woke up! I cnt believe I'm sick!! Now I have a fever... Wish I could pound nyquil  This sucks.
sadness, already there's none left  back to cabbage soup
sadness,Wrong button  ... My music biz building that is.
sadness,"having the flu, not the swinish-one, but the flu."
sadness,really annoyed that work appear to have blocked facebook now...
sadness,"its friday!  well, technically anyway...but its really thursday for me.  dang having to work saturday mornings"
sadness,20 mins from BEJ to Semanggi. Traffic on Friday  *siggghh*
sadness, Taking the souls of your friends and family and watching them die is a nightmare. Trust me
surprise," Yeah, mine said &quot;That's a nice picture&quot; &amp; gave me the red x!  Hope you get it working soon!"
sadness,missin my bro..
surprise,... A kidney stone. Really?? Ugh  http://tinyurl.com/qsw9vq
sadness, Your youtube account is down.
surprise, ur there when I'm not  lol
sadness,still sick  @ Home http://loopt.us/iArPRg.t
sadness,not feeling too great today
sadness,i hate that feeling you get when you listen to a song and it completely reminds you of how things used to be &amp; you get emotional
sadness,you ever come across something that reminds you alot of the one person that completely broke your heart? cause i just did
sadness,Ria got a a G1 phone and im jealous
sadness,my party is wiped out they be all dead and stuff
sadness," I'm better today.  Yesterday was really hard.  It's still just so unbelievable.  I miss him, too... and probably always will."
surprise," Ugh, frustrating. I see a few briefs a week with groups in them, mostly from traditional agencies."
surprise, Oh I see who u mean now-tht heltershelter person lol. yer looks scary
sadness,is lonely in need of company
surprise,"WTF? Advertising gone mad, they want access to my  camera and microphone? What for? Amazon should really know better  http://bit.ly/5FoKQ"
surprise,i hate it when a website says the ticket prices are on another website and their not
surprise,alice doesn't know what to wear to the cinema  &lt;3
surprise,I don't think I am going to get to see any of the sun today  gutted I NEED COLOUR!
sadness, I have been to Tara Thai a few times for friend's birthdays and the food I had was pretty bad.
surprise,wow i must have been tired. i fell asleep @ exactly the start of the 10pm news &amp; now up as if its 8am.
sadness,hates continually getting sick whenever he has exams
sadness,"I want to ride my bicycle today, but it's too cold and cloudy today  http://snipurl.com/izzsn"
sadness,stupid weather
surprise,OMG My sister got my brother a &quot;Jonas Brother&quot; look-a-like trenchcoat and I'm like JONAS STYLE and they told me to shutup no1 likes them
sadness,Why cant a girl just like me for who i am and not whats in my walet?
sadness,"Good Morning, it's beautiful here today. Shame I'm going to spend most of the day being an unpaid taxi driver."
sadness," Thx! Old computer here, too slow for both Kubuntu and Blender really."
sadness,Why Telstra Why do you are biggest Teleco have to be so greedy  we need fast Internet and NO Download Caps!
sadness, Missed you last night hon
sadness, Shucks!  Sorry!  Sometimes I get wrapped up in FB and forget to check  how you doin'?
surprise,I'm going to bed ....it's weird the 1st time in a long time.. He didn't call and say goodnight  ... Ima lil curious
sadness,"And apparently I misplaced my iPod, the 30 gb"
sadness,very disappointed in him    gonna have to sleep it off....
sadness,4am foodshopping cause I was sick all day and was in hospitals  being alone blows
surprise,http://twitpic.com/665to Less than 24 hours till the show! Oh and Lee broke his guitar at practice    http://twitpic.com/660vv
sadness, You go to sleeeeeeepz
sadness,is seriously heartbroken!!!
sadness, ...being lonely all the time.
surprise,So it's Friday... I have to keep reminding myself since every day seems the same
sadness," I'm suffering from the Internet that works bad, only sites hosted on russian servers are available for me"
surprise,i want to go to singapore but my mother seems not
anger," yes, boo for soar throats and earaches!"
sadness,ouch  epic bruise between my toes and a lump just under my ankle  bad times
sadness,Epic ocd moment? I deleted my sims file that i spent hours building just because i set his favorite food wrong
surprise,Owww I'm aching alll over!!
surprise,yay it's friday... hold on I have to work tomorrow
sadness,Heading home. Could really have done without banging my head on the way into the bus
sadness,also i hit my chin on something when i fell down and it hurts  ugh... work is gonna suck
sadness,Doing uni work all weekend. Fun times
sadness, blech... thats a fail when you're receiving dollars. I quoted a job in USD last month. i'm getting paid now = major losses
sadness," TMZ HARVEY LEVIN, OR TYPE....TMZ IN ...FIND PEOPLE   ~~~~"
sadness,First time I'm going home early  sucks to b single no one to call
surprise,umm...why will it not let me change my background?! im twitter-challenged.
sadness, When are you guys coming back to do a tour in Oz? I missed you when you were here earlier this year   Made me sad
sadness,"hmm. I'm disappointed. I made 2 servings, and I am only able to enjoy one because my stomach is now full  wishing I had company to help."
sadness,its taking foreverrr for  to get here  im bored..
